IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
176208714,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/20/2017,19:19,TARAVAL,NONE,100 Block of DENSLOWE DR,-122.47436904191127,37.72209843076972,"(37.72209843076972, -122.47436904191127)",17620871406244
170280180,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,04/04/2017,21:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138200701762,37.78573829503221,"(37.78573829503221, -122.4138200701762)",17028018006304
170562712,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,07/11/2017,13:46,MISSION,"ARREST, BOOKED",13TH ST / FOLSOM ST,-122.41557780980757,37.76959145438142,"(37.76959145438142, -122.41557780980756)",17056271204013
176056751,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,02/27/2017,23:00,TARAVAL,NONE,100 Block of LOBOS ST,-122.45758514143974,37.71486300901175,"(37.71486300901175, -122.45758514143974)",17605675106372
170455054,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,06/03/2017,15:10,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.41053090841775,37.786151723689905,"(37.78615172368991, -122.41053090841777)",17045505428160
170785287,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,09/26/2017,00:01,SOUTHERN,NONE,400 Block of BRYANT ST,-122.39526052280658,37.78170348677956,"(37.78170348677956, -122.39526052280661)",17078528705011
176202998,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/05/2017,18:00,NORTHERN,NONE,2700 Block of VANNESS AV,-122.4246212982875,37.80084716139881,"(37.80084716139881, -122.42462129828753)",17620299806244
176242665,NON-CRIMINAL,LOST PROPERTY,Saturday,08/19/2017,01:52,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17624266571000
170725879,ASSAULT,BATTERY,Tuesday,09/05/2017,10:13,SOUTHERN,NONE,6TH ST / MISSION ST,-122.40871060666346,37.78097067220534,"(37.78097067220534, -122.40871060666346)",17072587904134
170868429,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,10/24/2017,07:50,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.41196579522853,37.78491418595622,"(37.78491418595622, -122.41196579522851)",17086842927199
176167552,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/19/2017,22:00,SOUTHERN,NONE,1000 Block of MISSION ST,-122.40979519450485,37.78003562683942,"(37.78003562683942, -122.40979519450484)",17616755206244
170305493,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/14/2017,09:01,PARK,NONE,FELL ST / PIERCE ST,-122.43429441363115,37.77447475485968,"(37.77447475485967, -122.43429441363116)",17030549364020
170153747,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,02/23/2017,00:07,MISSION,"ARREST, BOOKED",MISSION ST / 18TH ST,-122.41936035276092,37.76183580123765,"(37.761835801237645, -122.41936035276092)",17015374765016
170675412,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,08/15/2017,11:00,TENDERLOIN,NONE,100 Block of EDDY ST,-122.41013523637665,37.784188907526726,"(37.78418890752673, -122.41013523637663)",17067541205013
170937212,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,11/17/2017,16:42,TARAVAL,"ARREST, BOOKED",JUNIPERO SERRA BL / 19TH AV,-122.47257041829144,37.71717340756216,"(37.71717340756216, -122.47257041829144)",17093721265010
170629293,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,08/02/2017,20:22,BAYVIEW,NONE,CESAR CHAVEZ ST / BAY SHORE BL,-122.40322746092606,37.74946434788831,"(37.74946434788831, -122.40322746092605)",17062929364085
176242790,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,09/20/2017,17:45,SOUTHERN,NONE,100 Block of MINNA ST,-122.40080388554756,37.78644126236685,"(37.78644126236685, -122.40080388554757)",17624279006372
170173228,ASSAULT,BATTERY,Wednesday,03/01/2017,21:23,NORTHERN,NONE,900 Block of GEARY ST,-122.41894011095707,37.78604922300279,"(37.78604922300279, -122.41894011095708)",17017322804134
171048957,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,12/29/2017,06:00,CENTRAL,"ARREST, BOOKED",JACKSON ST / MASON ST,-122.41154643423629,37.79540915445768,"(37.79540915445768, -122.41154643423627)",17104895704013
170825203,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,10/09/2017,16:40,PARK,NONE,3600 Block of 16TH ST,-122.43421066525698,37.76411417122079,"(37.76411417122079, -122.43421066525698)",17082520364001
170993747,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Friday,12/08/2017,14:29,TENDERLOIN,NONE,0 Block of HYDE ST,-122.41530227847105,37.78030761283416,"(37.78030761283416, -122.41530227847105)",17099374764015
170851189,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,10/17/2017,22:00,PARK,NONE,2600 Block of GEARY BL,-122.44661297883863,37.782245822391744,"(37.782245822391744, -122.44661297883863)",17085118906242
176071903,NON-CRIMINAL,LOST PROPERTY,Sunday,03/19/2017,10:00,TARAVAL,NONE,SLOAT BL / GREAT HY,-122.50671446043356,37.73546576297297,"(37.73546576297298, -122.50671446043356)",17607190371000
170318430,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,04/18/2017,15:30,RICHMOND,NONE,600 Block of 32ND AV,-122.4919567792062,37.77687667352179,"(37.77687667352179, -122.49195677920619)",17031843009250
170936286,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,11/17/2017,11:00,BAYVIEW,NONE,SILVER AV / PALOU AV,-122.39651672691298,37.737156471333726,"(37.73715647133373, -122.39651672691298)",17093628664085
170470767,OTHER OFFENSES,RESISTING ARREST,Friday,06/09/2017,04:59,INGLESIDE,NONE,VISITACION AV / BAY SHORE BL,-122.4042260783963,37.710408878240116,"(37.710408878240116, -122.4042260783963)",17047076727170
170411078,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,05/19/2017,12:20,TENDERLOIN,NONE,0 Block of MASON ST,-122.4092684414444,37.78379987236011,"(37.78379987236011, -122.40926844144442)",17041107864085
170794175,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,09/28/2017,19:36,BAYVIEW,NONE,3800 Block of 3RD ST,-122.38793945219228,37.742260051955455,"(37.742260051955455, -122.38793945219227)",17079417506153
170562897,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,07/05/2017,00:01,BAYVIEW,NONE,900 Block of KANSAS ST,-122.40279285113995,37.75768451040845,"(37.757684510408446, -122.40279285113994)",17056289768020
170130789,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/10/2017,06:00,INGLESIDE,NONE,300 Block of ALLISON ST,-122.4409243989218,37.71054892991107,"(37.71054892991107, -122.4409243989218)",17013078907021
170552058,MISSING PERSON,FOUND PERSON,Thursday,07/06/2017,07:30,MISSION,NONE,2400 Block of HARRISON ST,-122.41235403382143,37.758217661365954,"(37.75821766136595, -122.41235403382144)",17055205875000
170491224,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,06/15/2017,19:00,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.41714480239858,37.7121502932531,"(37.7121502932531, -122.41714480239858)",17049122406304
170217321,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,03/16/2017,15:44,BAYVIEW,"ARREST, BOOKED",MENDELL ST / EVANS AV,-122.38470955435558,37.74089768472297,"(37.74089768472297, -122.38470955435558)",17021732165010
170115117,NON-CRIMINAL,LOCATED PROPERTY,Friday,02/10/2017,02:00,NORTHERN,"ARREST, BOOKED",600 Block of LARCH ST,-122.42815115473029,37.781532551030935,"(37.78153255103094, -122.42815115473029)",17011511773001
170766851,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,05/15/2017,00:01,CENTRAL,NONE,2500 Block of LEAVENWORTH ST,-122.41850614206032,37.80453467780582,"(37.80453467780582, -122.41850614206031)",17076685164070
176254767,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,10/05/2017,21:34,CENTRAL,UNFOUNDED,700 Block of VALLEJO ST,-122.40979166229263,37.79850834804346,"(37.79850834804346, -122.40979166229266)",17625476709320
171051057,OTHER OFFENSES,CONSPIRACY,Friday,12/29/2017,19:31,PARK,JUVENILE BOOKED,2600 Block of GEARY BL,-122.44661297883863,37.782245822391744,"(37.782245822391744, -122.44661297883863)",17105105726080
171051659,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,12/30/2017,02:04,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.41550824278185,37.78165428060756,"(37.78165428060756, -122.41550824278183)",17105165965016
